Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,parent,treatment,czi_id
14,14,7.0,55.0,62.0,41.0,56.0,97.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,7.0,LC3-p62,dTMEM,HEK,No Torin,3
15,15,1.0,28.0,29.0,131.0,31.0,162.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,8.0,LC3-p62,dTMEM,HEK,No Torin,3
16,16,0.0,24.0,24.0,109.0,24.0,133.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,8.0,LC3-p62,dTMEM,HEK,No Torin,3
17,17,0.0,12.0,12.0,119.0,12.0,131.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dTMEM,HEK,No Torin,3
18,18,0.0,15.0,15.0,96.0,15.0,111.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dTMEM,HEK,No Torin,3
19,19,7.0,83.0,90.0,82.0,87.0,169.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,10.0,LC3-p62,dTMEM,HEK,No Torin,3
20,20,10.0,88.0,98.0,100.0,91.0,191.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,10.0,LC3-p62,dTMEM,HEK,No Torin,3
21,21,8.0,72.0,80.0,74.0,77.0,151.0,3.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,10.0,LC3-p62,dTMEM,HEK,No Torin,3
22,22,4.0,27.0,31.0,29.0,28.0,57.0,4.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,10.0,LC3-p62,dTMEM,HEK,No Torin,3
0,0,5.0,0.0,5.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,No Torin,3
1,1,12.0,0.0,12.0,6.0,0.0,6.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,No Torin,3
2,2,70.0,0.0,70.0,4.0,0.0,4.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,2.0,LC3-p62,dATG7,HEK,No Torin,3
3,3,22.0,0.0,22.0,4.0,0.0,4.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,3.0,LC3-p62,dATG7,HEK,No Torin,3
4,4,18.0,0.0,18.0,5.0,0.0,5.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,4.0,LC3-p62,dATG7,HEK,No Torin,3
5,5,16.0,0.0,16.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,5.0,LC3-p62,dATG7,HEK,No Torin,3
6,6,16.0,0.0,16.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dATG7,HEK,No Torin,3
7,7,24.0,0.0,24.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dATG7,HEK,No Torin,3
8,8,11.0,0.0,11.0,3.0,0.0,3.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,4.0,7.0,LC3-p62,dATG7,HEK,No Torin,3
9,9,11.0,0.0,11.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,4.0,7.0,LC3-p62,dATG7,HEK,No Torin,3
10,10,25.0,0.0,25.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dATG7,HEK,No Torin,3
11,11,30.0,0.0,30.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dATG7,HEK,No Torin,3
12,12,17.0,0.0,17.0,17.0,0.0,17.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,9.0,LC3-p62,dATG7,HEK,No Torin,3
13,13,15.0,0.0,15.0,11.0,0.0,11.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,9.0,LC3-p62,dATG7,HEK,No Torin,3
14,14,32.0,1.0,33.0,85.0,1.0,86.0,3.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,9.0,LC3-p62,dATG7,HEK,No Torin,3
15,15,35.0,0.0,35.0,102.0,0.0,102.0,4.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,9.0,LC3-p62,dATG7,HEK,No Torin,3
16,16,13.0,0.0,13.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,10.0,LC3-p62,dATG7,HEK,No Torin,3
17,17,46.0,0.0,46.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,10.0,LC3-p62,dATG7,HEK,No Torin,3
18,18,31.0,0.0,31.0,2.0,0.0,2.0,3.0,LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,10.0,LC3-p62,dATG7,HEK,No Torin,3
0,0,4.0,12.0,16.0,15.0,12.0,27.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,2
1,1,7.0,8.0,15.0,19.0,8.0,27.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,2
2,2,26.0,1.0,27.0,1.0,1.0,2.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,WT,HEK,No Torin,2
3,3,10.0,2.0,12.0,1.0,2.0,3.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,WT,HEK,No Torin,2
4,4,3.0,7.0,10.0,5.0,7.0,12.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,No Torin,2
5,5,1.0,8.0,9.0,8.0,7.0,15.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,No Torin,2
6,6,12.0,17.0,29.0,19.0,16.0,35.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,2
7,7,7.0,7.0,14.0,15.0,8.0,23.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,2
8,8,16.0,5.0,21.0,12.0,8.0,20.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,No Torin,2
9,9,23.0,5.0,28.0,14.0,5.0,19.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,No Torin,2
10,10,8.0,7.0,15.0,4.0,7.0,11.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,No Torin,2
11,11,7.0,3.0,10.0,10.0,4.0,14.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,No Torin,2
12,12,7.0,5.0,12.0,3.0,5.0,8.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,No Torin,2
13,13,7.0,6.0,13.0,6.0,6.0,12.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,No Torin,2
14,14,4.0,2.0,6.0,1.0,2.0,3.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,2
15,15,9.0,3.0,12.0,6.0,3.0,9.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,2
16,16,4.0,7.0,11.0,4.0,7.0,11.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,2
17,17,2.0,6.0,8.0,9.0,7.0,16.0,4.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,2
18,18,8.0,2.0,10.0,11.0,2.0,13.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,9.0,LC3-p62,WT,HEK,No Torin,2
19,19,5.0,7.0,12.0,9.0,7.0,16.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,10.0,LC3-p62,WT,HEK,No Torin,2
0,0,12.0,0.0,12.0,10.0,0.0,10.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dp62,HEK,No Torin,2
1,1,4.0,0.0,4.0,3.0,0.0,3.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dp62,HEK,No Torin,2
2,2,7.0,0.0,7.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,2.0,LC3-p62,dp62,HEK,No Torin,2
3,3,16.0,0.0,16.0,7.0,0.0,7.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dp62,HEK,No Torin,2
4,4,16.0,0.0,16.0,14.0,0.0,14.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dp62,HEK,No Torin,2
5,5,12.0,0.0,12.0,12.0,0.0,12.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,4.0,LC3-p62,dp62,HEK,No Torin,2
6,6,17.0,0.0,17.0,22.0,0.0,22.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dp62,HEK,No Torin,2
7,7,9.0,0.0,9.0,29.0,0.0,29.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dp62,HEK,No Torin,2
8,8,29.0,0.0,29.0,16.0,0.0,16.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dp62,HEK,No Torin,2
9,9,18.0,0.0,18.0,17.0,0.0,17.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dp62,HEK,No Torin,2
10,10,27.0,0.0,27.0,22.0,0.0,22.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,7.0,LC3-p62,dp62,HEK,No Torin,2
11,11,18.0,0.0,18.0,9.0,0.0,9.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,7.0,LC3-p62,dp62,HEK,No Torin,2
12,12,31.0,0.0,31.0,11.0,0.0,11.0,3.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,7.0,LC3-p62,dp62,HEK,No Torin,2
13,13,31.0,0.0,31.0,13.0,0.0,13.0,4.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,7.0,LC3-p62,dp62,HEK,No Torin,2
14,14,12.0,0.0,12.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dp62,HEK,No Torin,2
15,15,10.0,0.0,10.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dp62,HEK,No Torin,2
16,16,34.0,0.0,34.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dp62,HEK,No Torin,2
17,17,35.0,1.0,36.0,11.0,1.0,12.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dp62,HEK,No Torin,2
18,18,3.0,1.0,4.0,6.0,1.0,7.0,3.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dp62,HEK,No Torin,2
19,19,45.0,0.0,45.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,10.0,LC3-p62,dp62,HEK,No Torin,2
20,20,15.0,0.0,15.0,20.0,0.0,20.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,10.0,LC3-p62,dp62,HEK,No Torin,2
21,21,37.0,0.0,37.0,4.0,0.0,4.0,3.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,10.0,LC3-p62,dp62,HEK,No Torin,2
22,22,16.0,1.0,17.0,10.0,1.0,11.0,4.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,10.0,LC3-p62,dp62,HEK,No Torin,2
23,23,14.0,0.0,14.0,3.0,0.0,3.0,5.0,LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,10.0,LC3-p62,dp62,HEK,No Torin,2
0,0,3.0,2.0,5.0,7.0,2.0,9.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,1
1,1,2.0,4.0,6.0,13.0,3.0,16.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,1
2,2,15.0,8.0,23.0,33.0,9.0,42.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,WT,HEK,No Torin,1
3,3,10.0,5.0,15.0,4.0,5.0,9.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,WT,HEK,No Torin,1
4,4,1.0,5.0,6.0,32.0,4.0,36.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,WT,HEK,No Torin,1
5,5,9.0,4.0,13.0,4.0,4.0,8.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,No Torin,1
6,6,23.0,11.0,34.0,10.0,12.0,22.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,No Torin,1
7,7,4.0,3.0,7.0,6.0,3.0,9.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,1
8,8,5.0,7.0,12.0,11.0,8.0,19.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,1
9,9,1.0,4.0,5.0,4.0,5.0,9.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,5.0,LC3-p62,WT,HEK,No Torin,1
10,10,1.0,2.0,3.0,3.0,2.0,5.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,5.0,LC3-p62,WT,HEK,No Torin,1
11,11,0.0,2.0,2.0,7.0,2.0,9.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,5.0,LC3-p62,WT,HEK,No Torin,1
12,12,8.0,1.0,9.0,2.0,1.0,3.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,No Torin,1
13,13,5.0,3.0,8.0,6.0,3.0,9.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,No Torin,1
14,14,10.0,6.0,16.0,5.0,6.0,11.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,No Torin,1
15,15,5.0,4.0,9.0,26.0,4.0,30.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,No Torin,1
16,16,13.0,8.0,21.0,15.0,8.0,23.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,1
17,17,2.0,6.0,8.0,16.0,6.0,22.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,1
18,18,3.0,12.0,15.0,11.0,11.0,22.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,1
19,19,7.0,5.0,12.0,25.0,5.0,30.0,4.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,1
20,20,9.0,10.0,19.0,6.0,9.0,15.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,9.0,LC3-p62,WT,HEK,No Torin,1
21,21,6.0,8.0,14.0,17.0,9.0,26.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,9.0,LC3-p62,WT,HEK,No Torin,1
22,22,10.0,12.0,22.0,16.0,12.0,28.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,9.0,LC3-p62,WT,HEK,No Torin,1
23,23,3.0,7.0,10.0,4.0,7.0,11.0,4.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,9.0,LC3-p62,WT,HEK,No Torin,1
24,24,8.0,9.0,17.0,22.0,9.0,31.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,10.0,LC3-p62,WT,HEK,No Torin,1
25,25,7.0,7.0,14.0,21.0,6.0,27.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_1_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,10.0,LC3-p62,WT,HEK,No Torin,1
0,0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,No Torin,4
1,1,9.0,0.0,9.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,No Torin,4
2,2,6.0,0.0,6.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-p62,dATG7,HEK,No Torin,4
3,3,2.0,0.0,2.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-p62,dATG7,HEK,No Torin,4
4,4,18.0,0.0,18.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,3.0,LC3-p62,dATG7,HEK,No Torin,4
5,5,3.0,0.0,3.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,3.0,LC3-p62,dATG7,HEK,No Torin,4
6,6,13.0,0.0,13.0,2.0,0.0,2.0,3.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,3.0,LC3-p62,dATG7,HEK,No Torin,4
7,7,13.0,0.0,13.0,1.0,0.0,1.0,4.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,3.0,LC3-p62,dATG7,HEK,No Torin,4
8,8,22.0,0.0,22.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,4.0,LC3-p62,dATG7,HEK,No Torin,4
9,9,14.0,0.0,14.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dATG7,HEK,No Torin,4
10,10,8.0,0.0,8.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dATG7,HEK,No Torin,4
11,11,9.0,0.0,9.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dATG7,HEK,No Torin,4
12,12,12.0,0.0,12.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dATG7,HEK,No Torin,4
13,13,13.0,0.0,13.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,7.0,LC3-p62,dATG7,HEK,No Torin,4
14,14,16.0,0.0,16.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,1.0,8.0,LC3-p62,dATG7,HEK,No Torin,4
15,15,12.0,0.0,12.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,1.0,8.0,LC3-p62,dATG7,HEK,No Torin,4
16,16,6.0,0.0,6.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dATG7,HEK,No Torin,4
17,17,8.0,0.0,8.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dATG7,HEK,No Torin,4
18,18,25.0,0.0,25.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,10.0,LC3-p62,dATG7,HEK,No Torin,4
19,19,10.0,0.0,10.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,10.0,LC3-p62,dATG7,HEK,No Torin,4
20,20,8.0,0.0,8.0,2.0,0.0,2.0,3.0,LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,10.0,LC3-p62,dATG7,HEK,No Torin,4
0,0,21.0,0.0,21.0,92.0,0.0,92.0,1.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,1.0,LC3-p62,dp62,HEK,Torin,2
1,1,49.0,1.0,50.0,67.0,1.0,68.0,2.0,LC3-p62_HEK_dp62_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,1.0,LC3-p62,dp62,HEK,Torin,2
